Category,Conductivity (MSm-1),Density (g cm-3),Specific Conductivity (kS m2/kg),Electrical Anisotropy,Alignment figure of merit,Alignment method,Alignment FWHM,FWHM type,Raman G:D,Raman wavelength,(10^-12)*G:D λ^4,Doped or Acid Exposure (Yes/ No),Tensile Strength (MPa),Specific Strength (N/Tex),Young's Modulus (GPa),Uber Parameter,Specific Uber Parameter,CNT Diameter (nm),Plottable CNT Diameter (nm),Date Entered and Checked,Notes,Year,Production Process,Post Process,Intentionally added intercalation dope,Host Conductivity (MSm-1),Sorted Status,Bulk Fiber Diameter (microns),G Peak Position (cm-1),Thermal Conductivity (W/(m K)),T Star (K),R value at lowest temp,R value at 4.2 K,R value at 10 K,R value at 77 K,R value at 300 K,R(300K)/R(4.2K),R(300K)/R(10K),Reference,Log Conductivity,Log Density,Log Specific Conductivity,Log Tensile Strength,Log Specific Strength,Log Youngs Modulus,Log Raman G:D Ratio,Log Raman (10^-12)*G:D λ^4,Log CNT Diameter,Log Fiber Diameter,Log Thermal Conductivity,Log (R(300K)/R(4.2)),Log (R(300K)/R(10)),Log Host Conductivity,Ampacity Measurement Config,Medium 1,Substrate,Absolute I max (mA),Absolute J max (A/m2),Specific J max (mA/tex),Absolute J failure (A/m2,Specific J failure (mA/tex),Breakdown Temp (oC),Medium 2,Substrate 2,Absolute I max (mA).1,Absolute J max (A/m2).1,Specific J max (mA/tex).1,Absolute J failure (A/m2.1,Specific J failure (mA/tex).1,Probe separation for Electrical conductivity (microns),Probe separation for Ampacity (microns),Notes on ampacity,Substrate for ampacity (Yes/No),Notes on substrate,Log (Jmax in Air (A/m2)),Log (Jmax in Vacuum(A/m2)),Bulk fibre diameter (nm),Log (Bulk fibre diameter (nm)),Effective diameter for ampacity (nm),Log (Effective diameter for ampacity (nm)),Notes on diameter,Category 2,Diameter Regime,Log (Probe separation for ampacity (microns)),Probe separation regime
Unaligned Few-wall CNTs,0.03700,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,Pristine Laser Ablation,2004.0,Buckypaper,As-is,,,Unsorted ,Not Reported/ Can not calculate,1589.70000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2004 Effect of SOCl2 Treatment on Electrical and Mechanical Properties of Single-Wall Carbon Nanotube Networks,-1.4317982759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.09600,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,SoCL2 Doped Arc Discharge,2004.0,Buckypaper,Doped,SOCl2,0.02400,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2004 Effect of SOCl2 Treatment on Electrical and Mechanical Properties of Single-Wall Carbon Nanotube Networks,-1.017728767,,,,,,,,,,,,,-1.6197887583,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.02400,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,Pristine Arc Discharge,2004.0,Buckypaper,As-is,,,Unsorted ,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2004 Effect of SOCl2 Treatment on Electrical and Mechanical Properties of Single-Wall Carbon Nanotube Networks,-1.6197887583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.50000,1.11000,0.45045,Not Reported/ Can not calculate,20,Raman G peak anisotropy,32.1,X ray,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,Yes,116.00000,0.10400,120.00000,58.00000,0.04685,1.00000,1.00000,20200510,"Early Rice paper neat, X ray value is for a swelled sulfuric acid sample although compaired to the annealed samle it does not appear acid changes the FWHM much",2004.0,Liquid Extrusion ,As-is,,,Unsorted,52.70000,Not Reported/ Can not calculate,21.00000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,"2004 Macroscopic, Neat, Single-Walled Carbon Nanotube Fibers",-0.3010299957,0.0453229788,-0.3463529745,2.0644579892,-0.9829666607,2.079181246,,,0.0,1.7218106152,1.3222192947,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,52700.00000,4.72181,52700.00000,4.72181,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.05000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,31,X ray,Not Reported/ Can not calculate,,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.00000,1.00000,20200525,Early Rice paper annealed,2004.0,Liquid Extrusion ,Annealed,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,"2004 Macroscopic, Neat, Single-Walled Carbon Nanotube Fibers",-1.3010299957,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,1.00000,0.0,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.15625,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,63,X ray,Not Reported/ Can not calculate,514.5,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,A,2004.0,Liquid Extrusion ,As-is Doped via acid,,,Unsorted,220.00000,Not Reported/ Can not calculate,5.00000,197.00000,0.66901,Not Reported/ Can not calculate,Not Reported/ Can not calculate,0.66901,0.64252,,,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-0.806179974,,,,,,,,,2.3424226808,0.6989700043,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,220000.00000,5.34242,220000.00000,5.34242,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.01235,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,64,X ray,Not Reported/ Can not calculate,514.5,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,Annealed A,2004.0,Liquid Extrusion ,Annealed,,,Unsorted,220.00000,Not Reported/ Can not calculate,5.00000,Not Reported/ Can not calculate,30.51307,Not Reported/ Can not calculate,Not Reported/ Can not calculate,14.79794,8.02056,,,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-1.9084850189,,,,,,,,,2.3424226808,0.6989700043,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,220000.00000,5.34242,220000.00000,5.34242,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.19608,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,55,X ray,Not Reported/ Can not calculate,514.5,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,C,2004.0,Liquid Extrusion ,As-is Doped via acid,,,Unsorted,110.00000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,215.50000,0.80188,0.77486,0.71218,0.55186,0.51296,0.66200,0.72027,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-0.7075701761,,,,,,,,,2.0413926852,,-0.1791445159,-0.1425076714,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,110000.00000,5.04139,110000.00000,5.04139,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.01815,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,54,X ray,Not Reported/ Can not calculate,514.5,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,Annealed C,2004.0,Liquid Extrusion ,Annealed,,,Unsorted,110.00000,Not Reported/ Can not calculate,19.00000,Not Reported/ Can not calculate,333.59799,174.27175,53.77798,9.78563,5.39354,0.03095,0.10029,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-1.7411515989,,,,,,,,,2.0413926852,1.278753601,-1.5093530733,-0.9987306045,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,110000.00000,5.04139,110000.00000,5.04139,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.40000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,45,X ray,Not Reported/ Can not calculate,514.5,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,B,2004.0,Liquid Extrusion ,As-is Doped via acid,,,Unsorted,60.00000,1594.60000,Not Reported/ Can not calculate,200.95000,0.39337,0.35524,0.32355,0.24814,0.23961,0.67450,0.74057,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-0.3979400087,,,,,,,,,1.7781512504,,-0.171018342,-0.1304319634,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,60000.00000,4.77815,60000.00000,4.77815,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.03817,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,43,X ray,Not Reported/ Can not calculate,514.5,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200509,Annealed B,2004.0,Liquid Extrusion ,Annealed,,,Unsorted,60.00000,1588.20000,17.00000,Not Reported/ Can not calculate,228.53145,30.64600,11.62866,2.82977,1.76374,0.05755,0.15167,"2004 Single wall carbon nanotube fibers extruded from super-acid suspensions:
Preferred orientation, electrical, and thermal transport",-1.4183012913,,,,,,,,,1.7781512504,1.2304489214,-1.2399389946,-0.8190948699,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,60000.00000,4.77815,60000.00000,4.77815,,CNT,large,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.01000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,632,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.36000,1.36000,20200509,PLV,2005.0,Buckypaper,As-is,,,Unsorted,Not Reported/ Can not calculate,1587.30000,Not Reported/ Can not calculate,248.00000,57.28409,32.38896,20.24129,9.87027,8.22117,0.25383,0.40616,2005 Charge transfer and Fermi level shift in p-doped single-walled carbon nanotubes,-2.0,,,,,,,,0.1335389084,,,-0.595463138,-0.3913043478,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,1.36000,0.13354,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.07140,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,632,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.36000,1.36000,20200509,PLV nitric acid doped,2005.0,Buckypaper,Doped,HNO3,0.01000,Unsorted,Not Reported/ Can not calculate,1591.50000,Not Reported/ Can not calculate,128.00000,1.92112,1.79969,1.67133,1.39816,,0.00000,0.00000,2005 Charge transfer and Fermi level shift in p-doped single-walled carbon nanotubes,-1.1463017882,,,,,,,,0.1335389084,,,,,-2.0,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,1.36000,0.13354,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.09800,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,632,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,1.36000,1.36000,20200509,PLV sulfuric acid doped,2005.0,Buckypaper,Doped,H2SO4,0.01000,Unsorted,Not Reported/ Can not calculate,1603.50000,Not Reported/ Can not calculate,100.00000,1.01756,1.00436,0.98703,0.91663,1.01756,1.01314,1.03094,2005 Charge transfer and Fermi level shift in p-doped single-walled carbon nanotubes,-1.0087739243,,,,,,,,0.1335389084,,,0.0056710775,0.0132325142,-2.0,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,1.36000,0.13354,,CNT,sub-micron,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.30000,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,632,,Yes,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,SoCL2 Doped,2005.0,Buckypaper,Doped,SOCl2,0.05500,Unsorted ,Not Reported/ Can not calculate,1607.20000,Not Reported/ Can not calculate,228.00000,1.66667,1.66667,1.47407,1.06077,1.00000,0.60000,0.67839,"2005 Effect of Chemical Treatment on Electrical Conductivity, Infrared Absorption, and Raman Spectra of Single-Walled Carbon Nanotubes",-0.5228787453,,,,,,,,,,,-0.2218487496,-0.1685193079,-1.2596373105,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Unaligned Few-wall CNTs,0.05500,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,632,,No,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20200511,As-is,2005.0,Buckypaper,As-is,,,Unsorted ,Not Reported/ Can not calculate,1588.00902,Not Reported/ Can not calculate,228.00000,2.10119,2.10119,1.77870,1.11070,0.99833,0.47513,0.56127,"2005 Effect of Chemical Treatment on Electrical Conductivity, Infrared Absorption, and Raman Spectra of Single-Walled Carbon Nanotubes",-1.2596373105,,,,,,,,,,,-0.3231919266,-0.2508291133,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
